customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9548-UITZ,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.4,1871.96,No
9817-YPON,Female,0,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.79,1487.49,Yes
5397-KHCI,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),87.81,2461.32,Yes
8385-HYOS,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,36.07,1334.35,No
7209-KAPK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,2158.79,Yes
3979-PGLZ,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.83,626.4,Yes
5232-KITW,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,58.43,2772.15,Yes
5526-RAQG,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),39.96,1879.18,No
2402-HXNP,Male,0,Yes,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.66,978.8,Yes
4937-WPUW,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),86.64,5723.72,No
9041-OZAC,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),48.68,543.97,Yes
5820-HMWH,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),88.78,5172.16,No
6016-VSLP,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.62,5823.38,No
9698-LNXR,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),55.68,677.75,No
6419-LWOI,Female,0,No,No,71,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.69,3501.36,No
6023-IHDX,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.81,1908.39,No
4155-KDXR,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),19.45,1095.54,Yes
4033-GGXP,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),90.2,2802.48,No
5530-XSYQ,Female,1,No,Yes,20,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.18,1212.68,No
5636-DGJH,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,90.38,1213.68,No
6912-FJAW,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,69.26,1609.52,No
9751-EIBB,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.68,1252.03,Yes
5786-WEUY,Male,0,No,Yes,31,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,116.95,3625.6,Yes
9042-DASJ,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),26.9,309.6,No
8690-POKF,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.17,1992.63,No
1841-IPDC,Male,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.49,4014.59,Yes
7565-PCSU,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,113.18,6747.57,Yes
1878-EEZS,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),47.7,231.77,No
5978-CHDR,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.4,2602.36,Yes
7818-TTZT,Female,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,70.65,4481.55,Yes
4697-YQMO,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.43,1550.99,No
8253-JSNJ,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.23,6126.79,No
1986-TXDY,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.65,4485.46,Yes
4404-UGIV,Female,1,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.37,709.71,Yes
2330-FHFR,Male,1,Yes,No,20,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),39.37,790.15,No
2229-FANO,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),111.37,4308.52,No
8699-JBHJ,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.36,1202.48,No
5632-WOCV,Male,0,No,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),87.62,6208.78,Yes
4824-IZZU,Female,0,No,Yes,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.28,4868.75,Yes
4241-NDRH,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.69,1890.79,No
3441-IECB,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.14,852.28,Yes
3718-ZJTX,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.73,161.24,Yes
5728-ODOW,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,97.64,1240.6,No
5982-WMIQ,Male,1,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,1173.64,No
9847-POCT,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.88,5267.29,Yes
1653-NXKT,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),58.2,1642.4,No
5102-ACHV,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,118.12,2571.47,No
1339-YVIS,Male,1,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),55.04,1681.34,No
1659-YYFP,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),99.19,6935.46,Yes
9502-UOIF,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.51,3245.19,No
8141-UPCP,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.2,865.11,No
6700-NKKV,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.09,412.49,Yes
2713-FKNW,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.61,557.72,No
9117-JVMY,Male,1,Yes,Yes,25,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,31.23,772.26,Yes
1601-OCKI,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.83,1530.26,Yes
6296-DYMQ,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,33.0,136.17,Yes
1018-VRON,Female,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.73,2432.98,Yes
1888-GQLT,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),21.81,740.36,No
9167-UOYB,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.6,2804.01,No
4335-IREJ,Female,1,Yes,No,60,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,114.53,6855.83,Yes
8178-WPDA,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,54.31,2136.08,No
4920-WFJR,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),32.08,562.87,Yes
1224-RNCH,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,48.92,751.19,No
2858-ODUE,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.77,4862.44,No
9165-WJQW,Female,0,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.77,1745.46,Yes
5479-NPPH,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.79,780.83,No
8483-REMG,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),97.52,6491.08,No
9327-XECI,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,44.44,1312.94,Yes
7798-KZQI,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,66.32,3937.67,No
1042-JXJS,Female,1,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,24.6,1243.38,No
9022-EORP,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.74,1273.49,No
6654-KRYR,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.3,1129.79,No
7180-OKGW,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),64.84,4060.86,No
4912-SMHY,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.76,1312.73,No
7730-BKXP,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.88,1221.55,No
7246-MVZU,Male,1,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),56.49,2635.79,Yes
3492-PBEQ,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.5,1302.93,Yes
6439-DODQ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,50.46,316.84,No
8486-AXEN,Male,0,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.8,2399.19,No
3529-CPZI,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.64,1026.73,Yes
6546-TWMU,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),20.7,1348.67,No
2315-KVRM,Male,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.02,3441.82,Yes
6188-UWYP,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.46,1241.85,No
9864-BTCH,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,60.15,1914.98,No
5708-HXCN,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.67,2634.93,No
2612-YUWD,Male,0,No,No,47,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.11,3578.61,Yes
8269-FWJA,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,52.28,174.47,Yes
1753-KZBJ,Male,1,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),32.06,1943.77,Yes
6873-LNEH,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),40.32,80.24,No
9702-NSVZ,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),24.02,563.99,Yes
3950-FFCT,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.11,3121.98,Yes
7267-TVHP,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.8,2914.03,No
3344-HOUI,Male,1,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.21,1869.74,Yes
8529-IVAZ,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,47.41,1933.49,Yes
8622-JVRF,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,99.12,1833.92,Yes
2210-OLSJ,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),49.33,255.85,Yes
7951-WIOJ,Male,0,No,Yes,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.44,1662.26,No
4263-MPDH,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,71.9,2923.95,Yes
7248-SLSJ,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.25,2720.03,Yes
5837-AVMI,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.9,2386.23,No
1132-SVYX,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.05,2759.17,Yes
1803-TXPJ,Male,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),63.6,165.6,No
4770-TZLH,Female,1,No,No,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,64.22,2709.9,Yes
4115-TIVY,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.79,1827.1,No
3240-UDUU,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,60.71,3433.05,No
1645-JZOB,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.19,3395.95,No
6977-XECJ,Male,1,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.11,322.57,No
6352-XNFG,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.3,2296.0,Yes
3165-ZRLQ,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,75.7,1049.73,Yes
9221-IFIP,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,84.8,3194.14,Yes
5835-XKZD,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),56.72,3941.84,No
8673-CEYH,Female,0,No,No,37,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.44,2710.28,Yes
7511-ZRLC,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.68,3455.79,No
7464-AIRD,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),64.99,3311.97,No
8451-LVXV,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),51.75,55.67,No
5295-SMUL,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.13,2881.35,Yes
2775-VHPA,Female,0,No,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,117.63,3562.81,No
6374-THUC,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),40.02,2580.69,No
8606-WJUN,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.63,4701.12,No
2911-EBBJ,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),73.07,5229.52,No
9071-DDHR,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.27,1320.61,Yes
3222-MOLV,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,108.01,1019.4,Yes
9850-NSXX,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.74,2192.97,No
3531-NUDP,Male,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.65,707.81,Yes
7686-IBWL,Male,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.27,3570.73,Yes
4559-OOHL,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.87,643.35,No
2627-VLRU,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),67.58,2333.53,No
6876-BMIG,Female,1,No,No,66,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.2,3150.94,No
3001-OCVG,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,114.95,3321.1,Yes
1349-BZKH,Male,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.06,2823.03,No
3063-ZSGC,Male,1,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,79.59,2198.98,No
4394-SGHK,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),61.26,4344.65,No
3417-ZTAI,Male,0,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),63.61,2019.11,Yes
3370-ERIZ,Male,0,No,No,58,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,28.9,1701.12,No
3858-DVAE,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,44.09,813.6,Yes
1243-LZZH,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),35.03,966.49,Yes
6304-AFIB,Female,0,Yes,Yes,52,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.59,4865.01,No
3076-XNQD,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,88.37, ,Yes
2041-POYL,Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,98.06,3255.71,No
9408-SDOQ,Female,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.53,3836.53,No
4629-TBXZ,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,31.19,376.83,No
9543-JOUA,Female,0,No,No,36,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,116.6,4149.42,Yes
1996-PMNV,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,37.2,1278.63,No
