gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,2.348459845254621,1,0,1.728417437654766,1,1,0.931754500612283,2.37246582554089,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,1,1,-0.09009889070149546,1,0,1.7097020960360878,0.8502612676047738,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,1,0,0.962726352031077,1,1,1.3555402589455057,1.9372501567448432,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,-0.4258109850252005,0,0,-0.13795458355297602,1,1,-1.4225724161965108,-0.8189882754038746,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.4258109850252005,1,0,1.728417437654766,1,0,0.2649659787323587,1.628116904547562,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
1,-0.4258109850252005,1,0,1.5848503591003245,1,1,1.0001962462484808,2.2838811997217645,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,1,1,-1.573625369097393,1,1,0.6019897261833312,-1.1908153346501382,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,2.348459845254621,0,0,0.4363137306647908,1,0,-0.28325931712122326,0.14044780114736288,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.4258109850252005,1,1,-1.238635519137029,1,1,-0.6116414300221709,-1.024181227907748,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,2.348459845254621,1,0,1.1541491234369992,1,0,0.4460946389008817,1.3142008258331421,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.09009889070149546,1,1,-0.2995055900752701,-0.24688035575242062,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,1,0,1.5369946662488438,1,1,-0.3700213280034736,0.7865494941011297,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.4258109850252005,0,0,0.962726352031077,1,0,1.1747572641589843,1.7467450059439402,1,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,-0.4258109850252005,0,0,-1.238635519137029,1,1,-0.6354923413802397,-1.0573809381010408,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.4258109850252005,0,1,-1.1907798262855485,1,0,0.5083144076610612,-0.8107583667122211,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,-0.4258109850252005,0,1,0.29274665211034906,0,1,1.3023077901173523,1.0988982276393255,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,0,0,-0.8557899763251845,1,1,0.4281200390368295,-0.5387781970771293,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,-0.4258109850252005,0,0,1.4891389733973632,1,1,-0.019862296036463042,1.1048282861926695,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,2.348459845254621,1,0,1.0584377377340382,1,1,-1.6092317224770496,-0.6515031702496512,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.4258109850252005,0,1,-1.6693367548003542,0,1,0.6358649336194292,-1.263656489850348,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2.348459845254621,1,0,-1.3822025976914707,1,1,1.7097020960360878,-0.8476367599136287,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0,-0.4258109850252005,1,0,-0.7122228977707429,1,0,1.076588295670701,-0.19438775751364204,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,-0.4258109850252005,0,0,-0.7600785906222234,1,0,0.4720195425509565,-0.43736396228973307,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,-0.37723304781037886,1,1,-0.1021306569527003,-0.3116747285014979,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.4258109850252005,1,0,0.0056124950014656725,0,1,-0.9528131620571554,-0.518752804069559,1,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,1,-0.37723304781037886,1,0,0.672505464111535,0.005758451244106505,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,0,0,0.0056124950014656725,1,1,-1.1159672223616262,-0.601235017226614,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False
1,-0.4258109850252005,1,1,-0.7600785906222234,1,1,1.349663947451489,-0.15718620035837372,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,-0.4258109850252005,1,1,-1.1907798262855485,1,1,-0.5020655039278547,-0.9825415524527924,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,0.5320251163677518,1,0,-0.34305942820739577,0.17317353754166007,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,1,0,0.48416942351627135,1,1,-0.9815033887632381,-0.3077859889233737,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,-0.4258109850252005,1,0,-1.0472127477311068,0,1,-0.05857681882057492,-0.7927365902185877,1,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.4258109850252005,1,0,1.4412832805458826,1,0,0.6320626144174182,1.7629085897028747,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
1,-0.4258109850252005,0,0,-1.1429241334340678,1,0,-0.6800831756583683,-1.0269388936473598,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,-0.4258109850252005,1,1,1.0584377377340382,1,0,0.7060350061656316,1.4658347390504964,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.4258109850252005,1,0,1.728417437654766,0,1,0.4239720544528178,1.8165861224391426,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.4258109850252005,0,1,-1.1429241334340678,1,0,-0.43811740825767004,-0.9548841040682112,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,0,0,1.6805617448032855,1,1,-0.6451709720762676,0.565930848866304,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-0.4258109850252005,0,0,-0.8557899763251845,1,0,1.2601366135132308,-0.2920532904362536,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
1,-0.4258109850252005,1,0,0.962726352031077,1,1,-1.690463087247284,-0.729859656929084,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.4258109850252005,0,0,-0.23366596925593716,1,0,0.7551194904097734,0.18950947540932017,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,2.348459845254621,0,1,-0.7600785906222234,0,1,-0.2825679863572212,-0.6667672810036732,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,0,0,-1.0950684405825875,1,1,0.7613414672857911,-0.6662286744139053,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,1,1,-0.6165115120677817,1,1,0.031296180499684724,-0.45302664192018327,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.4258109850252005,0,1,0.5798808092192325,1,1,-1.4405470160605627,-0.6455731116963067,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,0,1,-0.23366596925593716,1,0,1.6797743872624418,0.6328473315790667,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1,-0.4258109850252005,0,0,-1.238635519137029,1,0,-1.4329423776565409,-1.1531721200912604,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,-0.4258109850252005,0,0,1.1062934305855188,1,0,-1.1816436449418155,-0.24668107131420644,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.4258109850252005,0,0,1.4891389733973632,0,1,-0.2718523595151902,0.8423599089328788,1,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,1,0,1.1541491234369992,1,1,1.5494585382480657,2.3143609466367296,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-0.4258109850252005,1,0,-1.5257696762459125,1,0,-0.7139583830944659,-1.1950918709728953,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,-0.4258109850252005,0,0,-0.042243197850014895,1,0,0.2435347250482972,0.08172352466496985,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,2.348459845254621,0,0,1.297716201991441,1,1,0.0793436685978234,1.0938676420908933,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
1,-0.4258109850252005,0,0,-0.23366596925593716,1,1,-0.585025195608094,-0.48455128561929794,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,2.348459845254621,1,0,1.6327060519518048,1,1,0.6870234101555769,1.9800047478406184,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,1,1,1.393427587694402,1,1,0.010210592197623896,1.0959735938568858,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,2.348459845254621,1,0,-1.2864912119885097,1,1,0.2770642671023939,-0.9376702374592294,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,2.348459845254621,1,0,-0.7600785906222234,0,0,-1.001897646301297,-0.8943447233783002,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1,-0.4258109850252005,0,1,0.14917957355590739,1,0,1.486893104105885,1.0006725438633552,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,-0.4258109850252005,0,0,0.2448909592588685,1,1,-1.3479086936842954,-0.6722610682193056,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,0,1,1.6805617448032855,1,0,0.6659378218535161,2.024165102135688,1,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,-0.4258109850252005,0,1,0.4363137306647908,1,0,1.345515962867477,1.3024161136490207,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,-0.4258109850252005,1,1,1.728417437654766,1,0,-1.4402013506785618,-0.30153276641616855,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.4258109850252005,0,0,0.19703526640738794,1,1,-1.6320456376891153,-0.8608810959560212,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.4258109850252005,1,0,-1.573625369097393,1,1,-0.5746552341480642,-1.2330797937492248,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.4258109850252005,1,0,-1.0950684405825875,1,0,1.0122945346185155,-0.6517293850173538,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.348459845254621,0,1,-1.0950684405825875,1,1,0.760304471139788,-0.6877944822682116,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
